ID;iata;icao;airportDescription;location;country
6847902e-a643-44a0-8e57-c84445ad1882;TYN;ZBYN;Taiyuan Wusu Airport;Taiyuan;China - Peoples Republic
7d25844b-9c57-47f9-bf7f-493344256ac6;TYR;KTYR;Tyler Pounds Regional Airport;Tyler, Texas;USA
f21ebb6b-d7a3-47be-a181-ebce0d4b3027;TYS;KTYS;McGhee Tyson Airport;Knoxville, Tennessee;USA
fbc9553e-b502-4d63-8908-9b4fa044079d;TYT;SUTR;Treinta Y Tres;Treinta Y Tres;Uruguay
7d365cea-2973-40e3-a63b-ce92fd2fa39c;TZL;LQTZ;Tuzla Intl Airport;Tuzla;Bosnia-Hercegovina
6a3a2f73-f54f-4796-a736-d3bb45fb9101;TZX;LTCG;Trabzon Airport;Trabzon;Turkey
8ef63bae-992f-4f3b-82ea-1668d9db0afe;UAK;BGBW;Narssarssuaq Airport;Narssarssuaq;Greenland (Denmark)
16ff1f06-6be8-4f00-ac64-899eebcb069c;UAQ;SANU;San Juan Airport;San Juan;Argentina
4aaae37c-7e40-4ed6-afdd-6cf28eb99a71;UAS;HKSB;Buffalo Spring;Samburu South;Kenya
ff15e383-97a6-463e-8ba8-84d41920675b;UBJ;RJDC;Yamaguchi Ube Airport;Yamaguchi;Japan
e860c89a-1f96-4b20-b149-33ac3b22b02b;UBP;VTUU;Ubon Ratchathani Airport;Ubon Ratchathani;Thailand
88a208bb-4c17-4c07-8fdf-7d033da473a3;UCN;GLBU;Buckanan;Buckanan;Liberia
daa94851-5978-433c-82eb-bc083c7b9530;UCT;UUYH;Ukhta Airport;Ukhta;Russia
3e743d25-e6a5-4145-813d-5db550d83bca;UDI;SBUL;Uberlandia Airport;Uberlandia;Brazil
8c7fae14-575f-42a6-91cd-8527647741f1;UDJ;UKLU;Uzhhorod Airport;Uzhhorod;Ukraine
59a2e921-4930-497c-a545-04047d845485;UDN;LIPD;Campoformido Airport;Campoformido / Udine;Italy
5727f852-0958-47e3-a584-8070a22bfea3;UDR;VAUD;Udaipur Airport;Udaipur (Rajasthan);India
a134325c-fe24-4f82-821e-a372db84c490;UEL;FQQL;Quelimane;Quelimane;Mozambique
44662043-434b-4cf5-b30b-edffe3db3598;UEO;ROKJ;Kumejima Airport;Okinawa;Japan
eb676e28-c924-4b8a-8135-e0e84acdf64f;UET;OPQT;Quetta Intl Airport;Quetta;Pakistan
ac8ae20a-74f0-4588-b67e-b540546841df;UFA;UWUU;Ufa Airport;Ufa;Russia
f707d497-1417-4176-b364-2fd6c50422b9;UGA;ZMBN;Bulgan;Bulgan;Mongolia
26423e59-727b-4f1b-8afa-b3b27c48b24f;UGC;UTNU;Urgench;Urgench;Uzbekistan
6eab7958-581c-4c07-8e39-9f574ac536fe;UGO;FNUG;Uige;Uige;Angola
9da26674-151c-4352-a266-1a7bdfc62c12;UHE;LKKU;Kunovice Airport;Uherske Hradiste;Czech Republic
47129472-37d1-4c0e-8351-e5219538a6cd;UIB;SKUI;El Carano;Quibdo;Colombia
845ad950-f100-43be-843d-8e9e2fa6cc3b;UIH;VVPC;Phu Cat Airport;Qui Nhon;Vietnam
27367f09-a73b-46ff-b584-8f01aa79fc93;UIN;KUIN;Quincy Regional Airport (Baldwin Field);Quincy, Illinois;USA
80ae05b6-3cef-4548-98dc-8dd90c6e7d8f;UIO;SEQU;Mariscal Sucre Intl;Quito;Ecuador
66d0b315-7c91-46e5-a13e-e1de878e056e;UIP;LFRQ;Quimper - Cornouaille Airport;Quimper;France
27bfe955-eef4-4788-bbe3-3f840a5502f9;UIT;N55;Jaluit;Jabor Jaluit Atoll;Marshall Islands
96da9478-9ebe-4d93-a732-2e7e5de18ca2;UKB;RJBE;Kobe Airport;Hyogo;Japan
13591ef1-5145-48b6-b4d1-16ea389bcd59;UKR;OYMK;Mukeiras;Mukeiras;Yemen
d8aa40e2-042b-4153-9e6a-00998a4884b6;ULC;SCTI;Los Cerrillos;Santiago;Chile
33765b24-ce9f-48c4-80cf-5039bce58463;ULD;FAUL;Prince M.Buthelezi;Ulundi;South Africa
10a2340c-6d77-4e6c-aa50-5f90ec75f89f;ULI;TT02;Ulithi;Ulithi I;Micronesia, Federated States of
3f66a2e1-e8f9-4484-954f-a4af29c51145;ULN;ZMUB;Buyant-Ukhaa;Ulaanbaatar;Mongolia
af532f22-e870-4c50-a5b1-433300b36ef4;ULP;YQLP;Quilpie Airport;Quilpie;Australia
b6d39a21-7af0-4560-b398-728339ee355b;ULQ;SKUL;Farfan;Tulua;Colombia
0053cde4-33b9-4283-9aec-e02e7fb3c84f;ULU;HUGU;Gulu;Gulu;Uganda
86629b82-471e-456a-bcf6-c39740bbe19c;UMD;BGUM;Uummannaq Airport;Uummannaq;Greenland (Denmark)
0c1f2bb0-6b2c-4953-ba73-9259696510b8;UME;ESNU;Umea;Umea;Sweden
7a00ddde-942d-4c69-a4d3-5d757cfb55ed;UMI;SPIL;Quincemil;Quincemil;Peru
e3fdaf95-0087-45ea-8b0f-9b63d462e842;UND;OAUZ;Kunduz;Kunduz;Afghanistan
8bfbb0b2-7db0-4602-965f-10da07a2620d;UNE;FXQN;Qacha's Nek;Qacha's Nek;Lesotho
a83009d3-3f40-41f2-a534-6e3207700886;UNI;TVSU;Union I. Intl;Union I.;St. Vincent & Grenadines
a783b17b-d738-4901-9ec0-9c8172a87cb5;UNN;VTSR;Ranong Airport;Ranong;Thailand
c5c71f66-ec5d-4a76-bd6a-65a4a62ec5ed;UNV;KUNV;University Park Airport;State College, Pennsylvania;USA
072ef0f4-e0c2-4885-affc-d70917d9a3f8;UPG;WAAA;Hasanuddin Airport;Makassar, South Sulawesi;Indonesia
ebc62a25-375e-4804-9f26-e2361fa3ac92;UPL;MRUP;Upala Airport;Upala;Costa Rica
3c83239c-308a-4143-9b1b-df368abb6c8f;UPN;MMPN;Lic. y Gen. Ignacio Lopez Rayon Airport;Uruapan;Mexico
bfa39a65-0610-4ce9-84df-a72e3aa01d81;UPV;EGDJ;Upavon Airfield;Upavon;United Kingdom
676851fd-7cf8-4d96-bd42-36d5cfce2f8f;URA;UARR;Uralsk;Uralsk;Kazakhstan
b0f8fdc4-a3aa-44a8-ba2f-3fbefd6de42c;URC;ZWWW;Diwopu Airport;Urumqi;China - Peoples Republic
9289142b-b482-4c5c-8afa-4a34827af20e;URE;EEKE;Kuressaare Airport;Kuressaare;Estonia
2b851295-ef91-4e0a-a6d3-c795eb835214;URM;SVUM;Uriman;Uriman;Venezuela
1042bfc0-9731-4042-9d02-e429f92ed1c2;URO;LFOP;Rouen - Vallee de Seine Airport;Rouen;France
afd99971-8af5-44ab-9b3f-70e890faa847;URT;VTSB;Surat Thani Airport;Surat Thani;Thailand
9428132b-efed-4535-bab9-8921917b8d63;URY;OEGT;Gurayat Domestic Airport;Gurayat;Saudi Arabia
86ea9bd4-c32c-4d4a-a7b3-bc8e9a79d749;USH;SAWH;Ushuaia Intl Airport;Ushuaia;Argentina
033ac9af-00cc-4745-b74b-dc36d05c2ebe;USM;VTSM;Samui Airport;Kho Samui (Ko Samui);Thailand
5b2738d8-c1bb-4d4f-8060-fabeaadb448f;USN;RKPU;Ulsan;Ulsan;South Korea
de672bf7-0538-45be-a5e6-79cb02e30f50;USU;RPVV;Busuanga Airport (Coron Airport);Busuanga / Coron;Philippines
752a9135-a597-4fb6-8886-7915f2ba61c4;UTA;FVMU;Mutare;Mutare;Zimbabwe
94672c7f-fbcd-4bd5-9392-0d88cf441aaf;UTH;VTUD;Udon Thani Airport;Udon Thani;Thailand
55b02770-234c-40f4-8c68-097a9452e132;UTN;FAUP;Upington;Upington;South Africa
7a458e9e-1a48-4345-bd00-8e0eead809fc;UTP;VTBU;U-Tapao Intl Airport;Pattaya / Rayong;Thailand
eacd611f-7c74-4720-b2fa-ea1b55ca8ff2;UTP;VTUD;Udon Thani Intl Airport;Udon Thani;Thailand
1875e52d-c4cf-48a0-9938-ab7951ffd62f;UTR;VTPU;Uttaradit Airport;Uttaradit;Thailand
04c4fcce-0da4-4397-9283-fb34cde722df;UTT;FAUT;K.D. Matanzima;Umtata;South Africa
e81d4d9e-105a-4899-a13e-a483caf384d1;UTW;FAQT;Queenstown;Queenstown;South Africa
ad6b169f-f739-4296-aaca-c356fa92cac0;UUD;UIUU;Mukhino Airport;Ulan-Ude;Russia
4af0afb2-85a0-46fd-95ed-47d0d4a18cd7;UUN;ZMBU;Baruun-Urt;Baruun-Urt;Mongolia
f077052e-203f-4766-a2ed-93f687226924;UUS;UHSS;Yuzhno-Sakhalinsk Airport;Yuzhno-Sakhalinsk;Russia
3779fd01-8e88-441a-a7d5-32dc1e9fa91d;UVE;NWWV;Ouloup;Ouvea;New Caledonia (France)
9f0a5ca4-c89c-4413-abfc-3a010f190219;UVF;TLPL;Hewanorra Intl;St Lucia;Saint Lucia
0d6bb969-8b32-4228-a5d5-a65032b38ae4;UVL;HEKG;El Kharga Airport;El Kharga;Egypt
a61d2649-a17b-460a-8863-f33097ffe726;UYL;HSNL;Nyala;Nyala;Sudan
ff36fc73-a052-44a2-8688-0b681bd78e99;UYN;ZLYL;Yulin Airport;Yulin;China - Peoples Republic
ae0fe4e2-109d-459c-afdb-d86f40332b49;VAA;EFVA;Vaasa Airport;Vaasa;Finland
84384c94-3cd1-45d5-a588-588b974574a6;VAF;LFLU;Valence - Chabeuil Airport;Valence;France
64242c14-4e1c-4db6-88de-ad1ae99f940c;VAH;SLVG;Vallegrande;Vallegrande;Bolivia
9793c078-adf6-4ba9-a65f-2e8f6fedae88;VAN;LTCI;Van Ferit Melen Airport;Van;Turkey
4b1fb8be-c06c-4027-8ee4-150e13a69b88;VAR;LBWN;Varna Intl Airport;Varna;Bulgaria
036ed99e-6d49-488f-bc48-4367e736158e;VAS;LTAR;Sivas Airport;Sivas;Turkey
9a9c9f6e-13c8-4c76-b157-2b5bd4a7f25f;VAT;FMMY;Vatomandry;Vatomandry;Madagascar
7ec9ed4c-cb06-42eb-a01d-5ee87483ff6c;VAV;NFTV;Vava'u;Vava'u;Tonga
efb1422b-8741-49bf-b969-c5110bf847c5;VAW;ENSS;Vardo Airport;Vardo;Norway
e83621ee-6b84-4c5f-85f1-e22fc0dc32eb;VBS;LIPO;Montichiari Airport;Brescia;Italy
21181671-89d3-4212-9cbc-2554551100c4;VBY;ESSV;Visby;Visby;Sweden
e0f288bd-70cd-4842-a96a-16e564a5a00c;VCA;VVCT;Tra Noc Airport;Can Tho;Vietnam
b3752807-a4ea-4feb-96ce-04df49d5e09c;VCE;LIPZ;Marco Polo Venice Airport;Venice (Venezia);Italy
b0c4946f-34c0-498c-8173-4870686b715f;VCH;SUVO;Vichadero;Vichadero;Uruguay
24593ffd-8053-41a7-bffd-7c34fce07848;VCP;SBKP;Viracopos Intl Airport;Campinas;Brazil
3e1b892b-1ee9-4ab6-bb3b-a1f7d4d6ebf8;VCR;SVCO;Carora;Carora;Venezuela
3a6aa7da-c13f-4b45-93c6-7dc2e6e4f3fc;VCS;VVCS;Co Ong Airport;Con Dao;Vietnam
f9480a5e-fdbd-4c65-936e-3528814bd862;VCT;KVCT;Victoria Regional Airport;Victoria, Texas;USA
c72beaa7-1152-4c48-bf23-9fffa03ea03b;VCV;KVCV;Southern California Logistics Airport;Victorville, California;USA
510c9d3f-c1b3-4cb1-9c93-915a68143e40;VDA;LLOV;Ovda Intl Airport;Negev;Israel
4c2c9ef5-3036-4d4f-821f-bbb04c7d1c6a;VDB;ENFG;Fagernes Airport;Fagernes;Norway
1769e375-a921-4ac0-ab18-40c62b625bab;VDE;GCHI;El Hierro Airport;El Hierro;Spain
34d11d79-bb39-48e0-86d3-3fd11abffb24;VDM;SAVV;Gobernador Castello Airport;Viedma;Argentina
b3d2586d-1d48-4b78-bad3-9ea99faaf93a;VDP;SVVP;Valle De La Pascua;Valle De La Pascua;Venezuela
d3a1e6b1-b412-475d-887c-4db27c2c6273;VDS;ENVD;Vadso Airport;Vadso;Norway
ae078fe4-0b10-431f-9fef-14f15216c3c5;VDZ;PAVD;Valdez Airport (Pioneer Field);Valdez, Alaska;USA
4d44dc14-9b21-48b7-9a73-6c372ae03a63;VER;MMVR;General Heriberto Jara Intl Airport;Veracruz;Mexico
da3e01bb-5b17-46b5-9670-fe1ce682839f;VEY;BIVM;Vestmannaeyjar Airport;Vestmannaeyjar;Iceland
d1f2a98e-d20f-4232-a9ec-d341810ddafc;VFA;FVFA;Victoria Falls;Victoria Falls;Zimbabwe
1d45e2a6-94cd-45ec-982e-d843b21d2632;VGA;VOBZ;Vijayawada Airport;Vijayawada (Andhra Pradesh);India
7d6a6ca0-a376-41da-be0f-46da59ca37ec;VGN;RPUQ;Mindoro Airport;Vigan;Philippines
f804a3ba-a5c1-45f5-88fe-d592b5b5a635;VGO;LEVX;Vigo Airport;Vigo, Pontevedra;Spain
c86c0de4-3236-4f16-a17b-27a6e163aac3;VGT;KVGT;North Las Vegas Airport;Las Vegas, Nevada;USA
a4e56bf9-68c9-47b7-acc9-856d0a6f60ad;VGZ;SKVG;Villagarzon;Villagarzon;Colombia
ea5c7130-5985-45f5-a221-580b80a5fc32;VHC;FNSA;Saurimo;Saurimo;Angola
c71f331a-76df-418f-8fdc-2eb83661b001;VHM;ESNV;Vilhelmina;Vilhelmina;Sweden
7044d39b-f70b-4258-b926-986013fd18fc;VHY;LFLV;Vichy - Charmeil Airport;Vichy;France
741f14cf-73de-4f62-9b7e-f4a837dee36b;VIC;LIPT;Vicenza Trissino Airport;Vicenza;Italy
74059b84-1ace-46c2-bd2c-9a33d7271ab7;VIE;LOWW;Wien - Schwechat;Wien (Vienna);Austria
1d3704cd-fe6f-42d0-b1a0-5acf325ea405;VIG;SVVG;Juan Pablo Perez Alfonzo;El Vigia;Venezuela
502265df-7815-450f-98b4-1e07dcd53ad7;VII;VVVH;Vinh Airport;Vinh;Vietnam
d44d56ca-bc3c-4a67-92f0-aa80b7d13274;VIJ;TUPW;Virgin Gorda;Virgin Gorda;British Virgin Islands
2234f416-6d3a-4396-aa3d-dd7d03aa1ccc;VIN;UKWW;Vinnytsia Airport;Vinnytsia;Ukraine
e67a460f-1b5b-47e5-ad3d-8cfc4edf1076;VIR;FAVG;Virginia;Durban;South Africa
c5ec50ee-0285-451b-af19-3a233e2959ff;VIT;LEVT;Vitoria Airport;Vitoria-Gasteiz;Spain
8553058b-c3ba-4aea-9c00-c5ca31816a97;VIX;SBVT;Goiabeiras Airport;Vitoria;Brazil
f3866fb9-a391-4d72-b7f4-de2d697f849d;VKG;VVRG;Rach Gia Airport;Rach Gia;Vietnam
851475c5-42db-4185-8638-793c16d93a3d;VKO;UUWW;Vnukovo Airport;Moscow;Russia
8eb172c9-5738-4678-bf60-dde6c4aa3ac1;VLC;LEVC;Valencia Airport;Valencia;Spain
d29a2a6f-74e3-4948-8748-349576da90a7;VLD;KVLD;Valdosta Regional Airport;Valdosta, Georgia;USA
c1307a4f-1069-43d0-8685-f2d58b19d260;VLI;NVVV;Bauerfield;Port Vila;Vanuatu
8be62394-890a-4b5c-be78-afe7241af5c6;VLL;LEVD;Valladolid Airport;Valladolid;Spain
c3b3c605-0110-439b-a395-93de81184796;VLM;SLVM;Rafael Pabon;Villamontes;Bolivia
b4c8a677-ca4d-46b1-b399-2723766b7bb4;VLN;SVVA;Arturo Michelena Intl;Valencia;Venezuela
15faed6f-9e37-4d5d-b9d1-bb30f91c96a6;VLR;SCLL;Vallenar;Vallenar;Chile
63cbd323-5489-4dff-b376-0df86dac5ca7;VLV;SVVL;Dr. Antonio Nicolas Briceno;Valera;Venezuela
5f42cc87-8389-4212-a37a-dc6a4bf929c6;VME;SAOR;Villa Reynolds Airport;Villa Reynolds;Argentina
ce8db602-5226-4474-9d50-e92263460a87;VNA;VLSV;Saravane;Saravane;Laos
0359337e-3e73-49b5-a73c-62a482315f88;VNE;LFRV;Vannes - Meucon Airport;Vannes;France
61188706-bb6e-43cb-b573-52cf6d87b36d;VNS;VIBN;Lal Bahadur Shastri Intl Airport;Varanasi (Uttar Pradesh);India
6cdbbf09-883f-4bd5-86a4-292357cfce6e;VNX;FQVL;Vilankulu;Vilankulu;Mozambique
ac821dac-e8dc-47df-a75d-287b50dcbfb1;VOG;URWW;Gumrak Airport;Volgograd;Russia
281f81f3-babe-4f70-9c3b-ae26eb4aa13f;VOH;FMNV;Vohimarina;Vohimarina;Madagascar
c106e9c5-60a9-4666-9acc-62da8a67c88b;VOL;LGBL;Aghialos National Airport;Aghialos;Greece
8f39a4e4-933f-4cfe-97b8-f9ae0f70a3fe;VOZ;UUOO;Chertovitskoye Airport;Voronezh;Russia
8aa108db-228e-4f67-8c36-c24a2e9d8f30;VPS;KVPS;Okaloosa Regional Airport / Eglin Air Force Base;Valparaiso, Florida;USA
c8464ec3-5372-4f55-83ed-2966eb46c86a;VPY;FQCH;Chimoio;Chimoio;Mozambique
25184b1e-67c5-40c7-9faa-3559760e6696;VQS;TJVQ;Vieques Airport;Isla de Vieques;Puerto Rico
2fd1f645-05ce-4fcb-90c9-b2d058983508;VRA;MUVR;Juan Gualberto Gomez Intl Airport;Varadero;Cuba
4c986365-5bf6-41ee-bde1-0a9ea92b448a;VRC;RPUV;Virac Airport;Virac;Philippines
e7eb50c3-15e3-40db-a0f9-601bed596513;VRE;FAVR;Vredendal;Vredendal;South Africa
70c535fd-5794-45e3-b994-858fb3edb164;VRK;EFVR;Varkaus Airport;Varkaus;Finland
9b36661a-69e8-48a1-a47a-60a4ce7d2027;VRL;LPVR;Vila Real Airport;Vila Real;Portugal
06a188a3-3c6b-4259-867c-b62355540cf2;VRN;LIPX;Verona Airport ( Valerio Catullo);Verona;Italy
19f878bd-5d41-465f-b7fa-1f2a08a89630;VRO;MUKW;Kawama Airport;Kawama;Cuba
3c243cef-d420-4d91-9be3-f61f40fb24ff;VRU;FAVB;Vryburg;Vryburg;South Africa
d53dc5c9-206c-4b42-8f60-01992070a143;VSA;MMVA;Carlos Rovirosa Perez Intl Airport;Villahermosa;Mexico
dd5f40e1-d67e-452e-a69c-2d0ad7f03d28;VSE;LPVZ;Viseu Airport;Viseu;Portugal
dd7a5c08-3f64-4543-846e-512906f39449;VST;ESOW;Hasslo;Vasteras;Sweden
138fa81a-a461-473d-a871-21c016c4c1df;VTB;UMII;Vitebsk;Vitebsk;Belarus
507bab56-8ccd-4e58-9dba-ffff13bb9a7f;VTE;VLVT;Wattay Intl;Vientiane;Laos
7452aaae-2f09-4a3e-bbb8-16e31f986ae6;VTL;LFSZ;Vittel - Champ de Courses Airport;Vittel;France
f2c34a64-b83d-480f-a6df-12fae0363d5d;VTL;LFXC;Vittel - Auzainvilliers Airport;Vittel;France
bec95fe2-cec2-44af-9026-ba2b8c45cca5;VTS;EVVA;Ventspils Intl Airport;Ventspils;Latvia
e3bfec06-f515-46f0-8bbb-8a081c09c029;VTU;MUVT;Hermanos Ameijeiras Airport;Las Tunas;Cuba
a6c48837-ed6a-436e-ab6e-75423dd75417;VTZ;VEVZ;Visakhapatnam Airport;Visakhapatnam (Andhra Pradesh);India
a60665ab-785a-4dd8-b154-b6c90fd407f1;VUP;SKVP;Alfonso Lopez;Valledupar;Colombia
232e73fb-63b7-422c-afbd-8a45024adb02;VVB;FMMH;Mahanoro;Mahanoro;Madagascar
fc80c36c-ab8c-4515-9221-a3a3d8900075;VVC;SKVV;Vanguardia;Villavicencio;Colombia
1e1d0a35-b91a-4233-921f-0d617fd2901f;VVI;SLVR;Viru Viru Intl;Santa Cruz;Bolivia
1c9654cc-9aed-4e89-a6d0-9e6ec8da73ed;VVK;ESSW;Vastervik;Vastervik;Sweden
f6463dde-c58c-4823-afa6-c2eb05179e51;VVO;UHWW;Vladivostok Intl Airport;Vladivostok;Russia
3eedf569-6c2a-417a-b39c-d4347d6183cf;VXC;FQLC;Lichinga;Lichinga;Mozambique
a5eb9097-61af-403b-8493-99b79256ff93;VXE;GVSV;S. Pedro;S. Pedro;Cape Verde
15af3699-d124-4a63-870f-a7e1452a7efe;VXO;ESMX;Kronoberg;Vaxjo;Sweden
f6224931-8fd8-477e-bf16-0eac5e704816;VYD;FAVY;Vryheid;Vryheid;South Africa
dc6af2a7-c420-4c05-894d-e32bdd063523;WAC;HAWC;Wacca;Wacca;Ethiopia
ec714feb-f133-43a7-8031-271b356d8095;WAG;NZWU;Wanganui;Wanganui;New Zealand
f0115c1b-bb35-4bee-8e04-6ad1a8a1c488;WAI;FMNW;Ambalabe;Antsohihy;Madagascar
87e634c1-2e7e-4406-a92d-b5989a68d768;WAK;FMSZ;Ankazoabo;Ankazoabo;Madagascar
d2c90ce3-a826-4f2e-b1b9-1cd810f020e9;WAM;FMMZ;Ambatondrazaka;Ambatondrazaka;Madagascar
0aca8f73-db89-4955-b95f-8f029c5bb795;WAQ;FMMG;Antsalova;Antsalova;Madagascar
17986fb5-3757-4513-bef4-319bc1f1798d;WAT;EIWF;Waterford Airport;Waterford;Ireland
1c24db1d-4e1c-4160-997d-f74386033122;WAW;EPWA;Warsaw Frederic Chopin Airport;Warsaw;Poland
a0f7086a-f767-4a11-ac4f-b759dadb9020;WBD;FMNF;Avaratra;Befandriana;Madagascar
8b5f7e1a-f562-4190-a01d-2b383034532b;WBO;FMSB;Antsoa;Beroroha;Madagascar
bd72de29-bc35-4ad3-86c4-61627cf8db27;WCH;SCTN;Chaiten;Chaiten;Chile
dc5c0de2-b51e-4b7d-b2c3-ea591b2824c5;WDH;FYWH;Hosea Kutako Intl;Windhoek;Namibia
e359bed6-4d61-43fa-9217-ee06c18fd0b6;WEF;ZSWF;Weifang Airport;Weifang;China - Peoples Republic
5484b521-fb8c-4bdf-8b01-0db7e157c171;WEI;YBWP;Weipa Airport;Weipa;Australia
c4589c25-367e-4278-9de8-95f52ed36c63;WEL;FAWM;Welkom;Welkom;South Africa
d750daf0-91fd-47bc-9396-7edeffcf1b1a;WFI;FMSF;Fianarantsoa;Fianarantsoa;Madagascar
13912d9c-991c-4c91-a73c-98d64ecd8d82;WGA;YSWG;Wagga Wagga Airport;Wagga Wagga;Australia
349fec50-d27b-4208-a268-71f9f9b8e307;WGE;YWLG;Walgett Airport;Walgett;Australia
34d14be3-6aae-4b32-88ea-3b060149452e;WGT;YWGT;Wangaratta Airport;Wangaratta;Australia
acd81679-e388-4464-b83c-a16e047946bd;WHF;HSSW;Wadi Halfa;Wadi Halfa;Sudan
4dc807a8-5c82-4d1a-8680-7b4a65fa330e;WHK;NZWK;Whakatane;Whakatane;New Zealand
104be5d7-978d-4b0b-a223-95c83b2583ed;WHS;EGEH;Whalsay Airport;Whalsay;United Kingdom
db1b83ae-7259-4f65-a498-d94baf42c6db;WIC;EGPC;Wick Airport;Wick;United Kingdom
e843761c-7de2-4562-af8d-a7813bb5e8e9;WIL;HKNW;Wilson;Nairobi;Kenya
37d798ed-9f0e-45dc-9f08-125baf4584f7;WIN;YWTN;Winton Airport;Winton;Australia
6f69e526-aea6-495c-b8e4-b829bb05ff03;WIR;NZWO;Wairoa;Wairoa;New Zealand
cc5c9834-1d42-481e-b441-a2cddc430404;WJR;HKWJ;Waghala;Wajir;Kenya
cb410921-5f07-428b-8c19-dfecc2b565f2;WJU;RKNW;Wonju;Wonju;South Korea
284f3a1b-a5e9-448d-8536-f75d8ee89fda;WKA;NZWF;Wanaka;Wanaka;New Zealand
b76660e9-287b-4a88-b705-2cff61da727e;WKB;YWKB;Warracknabeal Airport;Warracknabeal;Australia
d4120998-c28c-4942-b207-d5fe3629cc17;WKI;FVWT;Hwange Town;Hwange;Zimbabwe
c00ca76b-3849-4f41-8f38-ef952186f49e;WKJ;RJCW;Wakkanai Airport;Hokkaido;Japan
92183ebe-4cf3-4664-b3ff-77d059e3d04d;WLG;NZWN;Wellington Intl;Wellington;New Zealand
700242d2-fd2a-499d-a2a7-6cb69f417f2a;WMA;FMNX;Mandritsara;Mandritsara;Madagascar
0304a7de-076a-43ea-aad6-d9fb67bcc5c8;WMD;FMSC;Mandabe;Mandabe;Madagascar
25037224-6570-4cc1-b4b5-0d165f5b81ff;WME;YMNE;Mount Keith Airport;Mount Keith;Australia
ba2af5e8-6087-48cd-9dc6-72482bf7eb72;WML;FMMC;Malaimbandy;Malaimbandy;Madagascar
1de4d584-b3c2-465d-a33c-8896e65ef693;WMN;FMNR;Maroantsetra;Maroantsetra;Madagascar
ffd738cb-4940-4f52-b34e-5864ce62d55f;WMR;FMNC;Avaratra;Mananara;Madagascar
0fc1b2d9-2347-4568-b8d2-89a0593ad3c4;WNN;CKL3;Wunnumin Lake;Wunnumin Lake, Ontario;Canada
e74648a2-7e37-44d2-896c-1b0b25de73a2;WNP;RPUN;Naga Airport;Naga / Pili;Philippines
4d17f617-d086-403a-9a75-5bf9d5c2b925;WNR;YWDH;Windorah Airport;Windorah;Australia
000c405f-a611-4c0e-8feb-9a09723ff657;WNS;OPNH;Nawabshah Airport;Nawabshah;Pakistan
9224dd1b-0d13-481d-ad55-4ba34d23e273;WNZ;ZSWZ;Wenzhou Intl Airport;Wenzhou;China - Peoples Republic
1f7b0b08-564a-48f1-aa24-3df3fc2f21ac;WOL;YWOL;Wollongong Airport;Wollongong;Australia
6a5fe257-e1a3-4eff-8484-eecd09a33735;WPA;SCAS;Cabo Juan Roman;Puerto Aysen;Chile
0eacb545-0c9d-45af-95ba-bcb8500142f9;WPB;FMNG;Port Berge;Port Berge;Madagascar
415831fb-3ddd-4d2a-83c7-6452740dcb4c;WPC;CZPC;Pincher Creek;Pincher Creek, Alberta;Canada
fcf9c78b-b6ac-4157-8c9f-da49888ed52f;WPR;SCFM;Capitan Fuentes Martinez;Porvenir;Chile
b2709e1f-b970-47e7-b751-a8ecf84e3608;WPU;SCGZ;Guardiamarina Zanartu;Puerto Williams;Chile
ce55f24c-eb71-4807-802e-8be68cea1856;WRE;NZWR;Whangarei;Whangarei;New Zealand
62f79944-e242-44d4-8725-c8eb0007b943;WRO;EPWR;Copernicus Airport Wroclaw;Wroclaw;Poland
ce73541c-96fa-46b9-8598-50c93e9d97de;WRY;EGEW;Westray Airport;Aikerness;United Kingdom
fea60e8b-daca-4ff2-8abb-80dcfa54910e;WSZ;NZWS;Westport;Westport;New Zealand
b999f084-d8fd-46fe-ab87-d294a769e769;WTA;FMMU;Tambohorano;Tambohorano;Madagascar
cc0b5846-929e-4a08-9c08-d6ed021415e1;WTS;FMMX;Tsiroanomandidy;Tsiroanomandidy;Madagascar
26cb2ae0-cb61-4c57-b8e2-2e37ae6b649f;WUH;ZHHH;Wuhan Tianhe Airport;Wuhan;China - Peoples Republic
4901cd99-3f7d-41e2-8841-a7b72564168e;WUN;YWLU;Wiluna Airport;Wiluna;Australia
9469ad24-03fe-43e8-b562-b15ae5c898be;WUS;ZSWY;Nanping Wuyishan Airport;Wuyishan, Nanping;China - Peoples Republic
fe267ba8-2b6c-4cb4-96b7-e665002bf490;WUU;HSWW;Wau;Wau;Sudan
047765b6-a507-4d8c-a493-61cc27b98bef;WUX;ZSWX;Wuxi Airport;Wuxi;China - Peoples Republic
44e9dfce-d5b9-4c8f-9db0-18028eb71072;WUZ;ZGWZ;Wuzhou Changzhoudao Airport;Wuzhou;China - Peoples Republic
56bb3249-1778-45f0-9215-e55d270751c8;WVB;FYWB;Walvis Bay;Walvis Bay;Namibia
df91d17d-9276-43f8-94e4-2e5251b3df62;WVK;FMSK;Manakara;Manakara;Madagascar
a56c7dee-e7ee-4085-b79a-5d4d7f4bfdb2;WVN;EDWI;Wilhelmshaven-Mariensiel;Mariensiel;Germany
b533230e-dff2-4366-bfae-07f888099338;WWA;YWWL;West Wyalong Airport;West Wyalong;Australia
3fddcbab-8508-46d5-8897-c93e9f50506c;WWK;AYWK;Wewak Intl;Wewak;Papua New Guinea
